JournalCode	JournalLib                    	EcritureNum	EcritureDate	CompteNum    	CompteLib                          	CompAuxNum   	CompAuxLib                         	PieceRef    	PieceDate	EcritureLib                        	        Debit	       Credit	EcritureLet	DateLet 	ValidDate	Montantdevise	Idevise
AC         	Achats                        	1690       	20151208    	455001       	CCT DU GÉRANT                      	             	                                   	CONSO ESP   	20151208 	CONSO ESP                          	0000000000,00	0000000008,30	           	        	20160927	             	       
AC         	Achats                        	1690       	20151208    	625000       	DÉPLACEMENTS, MISSIONS ET RÉCEPTION	             	                                   	CONSO ESP   	20151208 	CONSO ESP                          	0000000007,55	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1690       	20151208    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CONSO ESP   	20151208 	CONSO ESP                          	0000000000,75	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1691       	20151208    	512100       	BANQUE PRINCIPALE                  	             	                                   	000000000000	20151208 	DONS TELETHON                      	0000000000,00	0000004000,00	           	        	20160927	             	       
AC         	Achats                        	1691       	20151208    	623400       	CADEAUX A LA CLIENTELE             	             	                                   	000000000000	20151208 	DONS TELETHON                      	0000004000,00	0000000000,00	           	        	20160927	             	       
BP         	???                           	1692       	20151208    	580CENTRAL   	COMPTE CENTRALISATEUR              	             	                                   	0           	20151208 	Centralisation                     	0000057555,68	0000000000,00	           	        	20160927	             	       
BP         	???                           	1692       	20151208    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F15 06 077  	20151208 	CABINET S                          	0000000000,00	0000014496,90	AAD        	20160223	20160927	             	       
BP         	???                           	1692       	20151208    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F15 06 078  	20151208 	CABINET S                          	0000000000,00	0000011404,80	AAE        	20160223	20160927	             	       
BP         	???                           	1692       	20151208    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F15 09 130  	20151208 	FONCIA                             	0000000000,00	0000006589,00	AAG        	20160223	20160927	             	       
BP         	???                           	1692       	20151208    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F15 10 144  	20151208 	FONCIA                             	0000000000,00	0000000748,00	AAH        	20160223	20160927	             	       
BP         	???                           	1692       	20151208    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F15 11 150  	20151208 	ULAN IMM                           	0000000000,00	0000026603,50	AAD        	20160223	20160927	             	       
BP         	???                           	1692       	20151208    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	PLVT        	20151208 	BOUYGUES TELECOM                   	0000000014,40	0000000000,00	AA         	20160229	20160927	             	       
BP         	???                           	1692       	20151208    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	PLVT        	20151208 	BOUYGUES TELECOM                   	0000000644,80	0000000000,00	           	        	20160927	             	       
BP         	???                           	1692       	20151208    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CH8666413   	20151208 	NOVOTEL                            	0000000453,32	0000000000,00	AAU        	20160223	20160927	             	       
BP         	???                           	1692       	20151208    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151208 	REST GIOVANNI                      	0000000070,00	0000000000,00	CBS        	20160223	20160927	             	       
BP         	???                           	1692       	20151208    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151208 	REST MYTHO ASIE                    	0000000072,00	0000000000,00	CBR        	20160223	20160927	             	       
BP         	???                           	1692       	20151208    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CH8666411   	20151208 	SANET                              	0000000744,00	0000000000,00	ABG        	20160223	20160927	             	       
BP         	???                           	1692       	20151208    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CH8666412   	20151208 	SBSA                               	0000000288,00	0000000000,00	AAU        	20160223	20160927	             	       
AC         	Achats                        	1693       	20151209    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151209 	REST MYTHO ASIE                    	0000000000,00	0000000072,50	CBT        	20160223	20160927	             	       
AC         	Achats                        	1693       	20151209    	625700       	RESTAURANT                         	             	                                   	CB          	20151209 	REST MYTHO ASIE                    	0000000065,90	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1693       	20151209    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CB          	20151209 	REST MYTHO ASIE                    	0000000006,60	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1694       	20151209    	455001       	CCT DU GÉRANT                      	             	                                   	CONSO ESP   	20151209 	CONSO ESP                          	0000000000,00	0000000005,20	           	        	20160927	             	       
AC         	Achats                        	1694       	20151209    	625000       	DÉPLACEMENTS, MISSIONS ET RÉCEPTION	             	                                   	CONSO ESP   	20151209 	CONSO ESP                          	0000000004,73	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1694       	20151209    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CONSO ESP   	20151209 	CONSO ESP                          	0000000000,47	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1695       	20151209    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	F10514      	20151209 	SANET                              	0000000000,00	0000000642,00	ABH        	20160223	20160927	             	       
AC         	Achats                        	1695       	20151209    	611000       	SOUS-TRAITANCE GÉNÉRALE            	             	                                   	F10514      	20151209 	SANET                              	0000000535,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1695       	20151209    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	F10514      	20151209 	SANET                              	0000000107,00	0000000000,00	           	        	20160927	             	       
BP         	???                           	1696       	20151209    	580CENTRAL   	COMPTE CENTRALISATEUR              	             	                                   	0           	20151209 	Centralisation                     	0000012614,44	0000000000,00	           	        	20160927	             	       
BP         	???                           	1696       	20151209    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F13 12 184  	20151209 	SCCD                               	0000000000,00	0000000010,00	AA         	20160301	20160927	             	       
BP         	???                           	1696       	20151209    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F14 05 040  	20151209 	SCCD                               	0000000000,00	0000005786,14	AC         	20160301	20160927	             	       
BP         	???                           	1696       	20151209    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F14 10 117  	20151209 	SCCD                               	0000000000,00	0000006890,80	AB         	20160301	20160927	             	       
BP         	???                           	1696       	20151209    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151209 	REST MYTHO ASIE                    	0000000072,50	0000000000,00	CBT        	20160223	20160927	             	       
AC         	Achats                        	1697       	20151210    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151210 	REST GIOVANI                       	0000000000,00	0000000089,00	CBU        	20160223	20160927	             	       
AC         	Achats                        	1697       	20151210    	625700       	RESTAURANT                         	             	                                   	CB          	20151210 	REST GIOVANI                       	0000000080,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1697       	20151210    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CB          	20151210 	REST GIOVANI                       	0000000007,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1697       	20151210    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CB          	20151210 	REST GIOVANI                       	0000000002,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1698       	20151210    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	F10567      	20151210 	SANET                              	0000000000,00	0000000462,00	ABH        	20160223	20160927	             	       
AC         	Achats                        	1698       	20151210    	611000       	SOUS-TRAITANCE GÉNÉRALE            	             	                                   	F10567      	20151210 	SANET                              	0000000385,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1698       	20151210    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	F10567      	20151210 	SANET                              	0000000077,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1699       	20151210    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	F10568      	20151210 	SANET                              	0000000000,00	0000002178,00	ABH        	20160223	20160927	             	       
AC         	Achats                        	1699       	20151210    	611000       	SOUS-TRAITANCE GÉNÉRALE            	             	                                   	F10568      	20151210 	SANET                              	0000001815,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1699       	20151210    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	F10568      	20151210 	SANET                              	0000000363,00	0000000000,00	           	        	20160927	             	       
BP         	???                           	1700       	20151210    	580CENTRAL   	COMPTE CENTRALISATEUR              	             	                                   	0           	20151210 	Centralisation                     	0000000000,00	0000001611,60	           	        	20160927	             	       
BP         	???                           	1700       	20151210    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	PLVT        	20151210 	CREDIPAR                           	0000000502,08	0000000000,00	AHI        	20160223	20160927	             	       
BP         	???                           	1700       	20151210    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151210 	REST GIOVANNI                      	0000000089,00	0000000000,00	CBU        	20160223	20160927	             	       
BP         	???                           	1700       	20151210    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	PLVT        	20151210 	UNE PIECE EN PLUS                  	0000000009,50	0000000000,00	ABD        	20160223	20160927	             	       
BP         	???                           	1700       	20151210    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	PLVT        	20151210 	UNE PIECE EN PLUS                  	0000000314,50	0000000000,00	ABB        	20160223	20160927	             	       
BP         	???                           	1700       	20151210    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	PLVT        	20151210 	UNE PIECE EN PLUS                  	0000000314,50	0000000000,00	           	        	20160927	             	       
BP         	???                           	1700       	20151210    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	PLVT        	20151210 	UNE PIECE EN PLUS                  	0000000382,02	0000000000,00	ABC        	20160223	20160927	             	       
AC         	Achats                        	1701       	20151211    	607200       	ACHATS MDISES EXO                  	             	                                   	486136956   	20151211 	BRAUN                              	0000001267,00	0000000000,00	A          	20160229	20160927	             	       
AC         	Achats                        	1701       	20151211    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	486136956   	20151211 	BRAUN                              	0000000000,00	0000001267,00	AAS        	20160223	20160927	             	       
AC         	Achats                        	1702       	20151211    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151211 	PEAGE                              	0000000000,00	0000000009,50	CBX        	20160223	20160927	             	       
AC         	Achats                        	1702       	20151211    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151211 	REST LE PO                         	0000000000,00	0000000076,60	CBV        	20160223	20160927	             	       
AC         	Achats                        	1702       	20151211    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151211 	REST MYTHO ASIE                    	0000000000,00	0000000087,50	CBW        	20160223	20160927	             	       
AC         	Achats                        	1702       	20151211    	625000       	DÉPLACEMENTS, MISSIONS ET RÉCEPTION	             	                                   	CB          	20151211 	PEAGE                              	0000000007,92	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1702       	20151211    	625700       	RESTAURANT                         	             	                                   	CB          	20151211 	REST LE PO                         	0000000069,10	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1702       	20151211    	625700       	RESTAURANT                         	             	                                   	CB          	20151211 	REST MYTHO ASIE                    	0000000072,92	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1702       	20151211    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CB          	20151211 	PEAGE                              	0000000001,58	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1702       	20151211    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CB          	20151211 	REST LE PO                         	0000000001,17	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1702       	20151211    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CB          	20151211 	REST LE PO                         	0000000006,33	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1702       	20151211    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CB          	20151211 	REST MYTHO ASIE                    	0000000014,58	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1703       	20151211    	455001       	CCT DU GÉRANT                      	             	                                   	CONSO ESP   	20151211 	CONSO ESP                          	0000000000,00	0000000010,40	           	        	20160927	             	       
AC         	Achats                        	1703       	20151211    	625000       	DÉPLACEMENTS, MISSIONS ET RÉCEPTION	             	                                   	CONSO ESP   	20151211 	CONSO ESP                          	0000000009,86	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1703       	20151211    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CONSO ESP   	20151211 	CONSO ESP                          	0000000000,54	0000000000,00	           	        	20160927	             	       
BP         	???                           	1704       	20151211    	580CENTRAL   	COMPTE CENTRALISATEUR              	             	                                   	0           	20151211 	Centralisation                     	0000000000,00	0000002043,60	           	        	20160927	             	       
BP         	???                           	1704       	20151211    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	CH8666414   	20151211 	SCCD                               	0000001870,00	0000000000,00	AAX        	20160223	20160927	             	       
BP         	???                           	1704       	20151211    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151211 	PEAGE                              	0000000009,50	0000000000,00	CBX        	20160223	20160927	             	       
BP         	???                           	1704       	20151211    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151211 	REST LE PO                         	0000000076,60	0000000000,00	CBV        	20160223	20160927	             	       
BP         	???                           	1704       	20151211    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151211 	REST MYTHO ASIE                    	0000000087,50	0000000000,00	CBW        	20160223	20160927	             	       
ODPL       	Od Pluriel à remettre         	1705       	20151211    	601200       	ACHATS MATIERES EXO                	             	                                   	0           	20151211 	CàC 607/601                        	0000007012,50	0000000000,00	           	        	20160927	             	       
ODPL       	Od Pluriel à remettre         	1705       	20151211    	607200       	ACHATS MDISES EXO                  	             	                                   	0           	20151211 	CàC 607/601                        	0000000000,00	0000007012,50	A          	20160229	20160927	             	       
AC         	Achats                        	1706       	20151212    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	1201611246  	20151212 	SMABTP CAP 2000 COT 1ER T 2016     	0000000000,00	0000002889,86	AAX        	20160223	20160927	             	       
AC         	Achats                        	1706       	20151212    	616000       	PRIMES D'ASSURANCE                 	             	                                   	1201611246  	20151212 	SMABTP CAP 2000 COT 1ER T 2016     	0000002889,86	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1707       	20151214    	455001       	CCT DU GÉRANT                      	             	                                   	CONSO ESP   	20151214 	CONSO ESP                          	0000000000,00	0000000006,50	           	        	20160927	             	       
AC         	Achats                        	1707       	20151214    	625000       	DÉPLACEMENTS, MISSIONS ET RÉCEPTION	             	                                   	CONSO ESP   	20151214 	CONSO ESP                          	0000000005,91	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1707       	20151214    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CONSO ESP   	20151214 	CONSO ESP                          	0000000000,59	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1708       	20151214    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	F92891      	20151214 	UNE PIECE EN PLUS LOC BOX          	0000000000,00	0000000314,50	           	        	20160927	             	       
AC         	Achats                        	1708       	20151214    	613000       	LOCATIONS                          	             	                                   	F92891      	20151214 	UNE PIECE EN PLUS LOC BOX          	0000000262,08	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1708       	20151214    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	F92891      	20151214 	UNE PIECE EN PLUS LOC BOX          	0000000052,42	0000000000,00	           	        	20160927	             	       
VE         	Ventes                        	1709       	20151214    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F15 12 158  	20151214 	ATRIU                              	0000002772,00	0000000000,00	           	        	20160927	             	       
VE         	Ventes                        	1709       	20151214    	706010       	PRESTATIONS SERVICE 10%            	             	                                   	F15 12 158  	20151214 	ATRIU                              	0000000000,00	0000002520,00	           	        	20160927	             	       
VE         	Ventes                        	1709       	20151214    	445720       	TVA 10%                            	             	                                   	F15 12 158  	20151214 	ATRIU                              	0000000000,00	0000000252,00	           	        	20160927	             	       
VE         	Ventes                        	1710       	20151214    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F15 12 159  	20151214 	CABINET J                          	0000001991,00	0000000000,00	           	        	20160927	             	       
VE         	Ventes                        	1710       	20151214    	706010       	PRESTATIONS SERVICE 10%            	             	                                   	F15 12 159  	20151214 	CABINET J                          	0000000000,00	0000001810,00	           	        	20160927	             	       
VE         	Ventes                        	1710       	20151214    	445720       	TVA 10%                            	             	                                   	F15 12 159  	20151214 	CABINET J                          	0000000000,00	0000000181,00	           	        	20160927	             	       
BP         	???                           	1711       	20151214    	580CENTRAL   	COMPTE CENTRALISATEUR              	             	                                   	0           	20151214 	Centralisation                     	0000000000,00	0000041962,90	           	        	20160927	             	       
BP         	???                           	1711       	20151214    	411000       	COMPTE COLLECTIF CLIENT            	DIVERS       	COMPTE COLLECTIF CLIENT            	F15 10 136 B	20151214 	WAN ET ASSOCIES                    	0000000000,00	0000017586,80	AAA        	20160223	20160927	             	       
BP         	???                           	1711       	20151214    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CH8666419   	20151214 	ROISIERES ACOMPTE SOIREE           	0000008514,00	0000000000,00	AAA        	20160223	20160927	             	       
BP         	???                           	1711       	20151214    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CH8666416   	20151214 	GEO LAB                            	0000000032,40	0000000000,00	AAD        	20160223	20160927	             	       
BP         	???                           	1711       	20151214    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CH8666418   	20151214 	GLO INTERIM                        	0000049345,39	0000000000,00	ACD        	20160223	20160927	             	       
BP         	???                           	1711       	20151214    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CH8666415   	20151214 	LAVILL                             	0000001572,91	0000000000,00	AAB        	20160223	20160927	             	       
BP         	???                           	1711       	20151214    	671200       	CONTRAVENTIONS ET MAJORATIONS DE RE	             	                                   	CH8666417   	20151214 	AMENDE 17X5                        	0000000085,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1712       	20151215    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	113713939   	20151215 	LOXA                               	0000000000,00	0000000059,40	           	        	20160927	             	       
AC         	Achats                        	1712       	20151215    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	113713939   	20151215 	LOXA                               	0000000049,50	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1712       	20151215    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	113713939   	20151215 	LOXA                               	0000000009,90	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1713       	20151215    	625001       	CARBURANT                          	             	                                   	113713961   	20151215 	LOXA                               	0000000022,50	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1713       	20151215    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	113713961   	20151215 	LOXA                               	0000000000,00	0000000027,00	           	        	20160927	             	       
AC         	Achats                        	1713       	20151215    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	113713961   	20151215 	LOXA                               	0000000004,50	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1714       	20151215    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	114421998   	20151215 	LOXA                               	0000000000,00	0000000247,89	           	        	20160927	             	       
AC         	Achats                        	1714       	20151215    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	114421998   	20151215 	LOXA                               	0000000206,58	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1714       	20151215    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	114421998   	20151215 	LOXA                               	0000000041,31	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1715       	20151215    	607000       	ACHATS DE MARCHANDISES             	             	                                   	1S23620     	20151215 	COMPTOIR GENERAL                   	0000007866,28	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1715       	20151215    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	1S23620     	20151215 	COMPTOIR GENERAL                   	0000000000,00	0000009439,54	           	        	20160927	             	       
AC         	Achats                        	1715       	20151215    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	1S23620     	20151215 	COMPTOIR GENERAL                   	0000001573,26	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1716       	20151215    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	58610474    	20151215 	COLA                               	0000000000,00	0000001500,00	AAI        	20160223	20160927	             	       
AC         	Achats                        	1716       	20151215    	611000       	SOUS-TRAITANCE GÉNÉRALE            	             	                                   	58610474    	20151215 	COLA                               	0000001500,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1717       	20151215    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	58610475    	20151215 	COLA                               	0000000000,00	0000000780,00	AAI        	20160223	20160927	             	       
AC         	Achats                        	1717       	20151215    	613200       	LOCATIONS POUR CHANTIER            	             	                                   	58610475    	20151215 	COLA                               	0000000650,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1717       	20151215    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	58610475    	20151215 	COLA                               	0000000130,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1718       	20151215    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151215 	PEAGE                              	0000000000,00	0000000005,00	CBZ        	20160223	20160927	             	       
AC         	Achats                        	1718       	20151215    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151215 	PEAGE                              	0000000000,00	0000000001,60	CCA        	20160223	20160927	             	       
AC         	Achats                        	1718       	20151215    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151215 	REST ESP BURGER KING               	0000000000,00	0000000031,90	CDK        	20160223	20160927	             	       
AC         	Achats                        	1718       	20151215    	401000       	COMPTE COLLECTIF FOURNISSEURS      	DIVERS       	COMPTE COLLECTIF FOURNISSEURS      	CB          	20151215 	REST GIOVANI                       	0000000000,00	0000000069,00	CBY        	20160223	20160927	             	       
AC         	Achats                        	1718       	20151215    	625000       	DÉPLACEMENTS, MISSIONS ET RÉCEPTION	             	                                   	CB          	20151215 	PEAGE                              	0000000004,17	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1718       	20151215    	625000       	DÉPLACEMENTS, MISSIONS ET RÉCEPTION	             	                                   	CB          	20151215 	PEAGE                              	0000000001,33	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1718       	20151215    	625700       	RESTAURANT                         	             	                                   	CB          	20151215 	REST ESP BURGER KING               	0000000029,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1718       	20151215    	625700       	RESTAURANT                         	             	                                   	CB          	20151215 	REST GIOVANI                       	0000000062,73	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1718       	20151215    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CB          	20151215 	PEAGE                              	0000000000,83	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1718       	20151215    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CB          	20151215 	PEAGE                              	0000000000,27	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1718       	20151215    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CB          	20151215 	REST ESP BURGER KING               	0000000002,90	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1718       	20151215    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	CB          	20151215 	REST GIOVANI                       	0000000006,27	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1719       	20151215    	606300       	ACCESSOIRES ET PETITS ÉQUIPEMENTS  	             	                                   	ESP         	20151215 	CAST ESP                           	0000000002,08	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1719       	20151215    	455001       	CCT DU GÉRANT                      	             	                                   	ESP         	20151215 	CAST ESP                           	0000000000,00	0000000002,50	           	        	20160927	             	       
AC         	Achats                        	1719       	20151215    	445664       	TVA SUR AUTRES BIENS ET SERVICES 19	             	                                   	ESP         	20151215 	CAST ESP                           	0000000000,42	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1720       	20151215    	612200       	CREDIT-BAIL VEHICULE TOURISME      	             	                                   	000000000000	20151215 	LOYER VEHICULE TOURISME > 200Gr    	0000008000,00	0000000000,00	           	        	20160927	             	       
AC         	Achats                        	1720       	20151215    	512100       	BANQUE PRINCIPALE                  	             	                                   	000000000000	20151215 	LOYER VEHICULE TOURISME > 200Gr    	0000000000,00	0000008000,00	           	        	20160927	             	       
BP         	???                           	1721       	20151215    	580CENTRAL   	COMPTE CENTRALISATEUR              	             	                                   	0           	20151215 	Centralisation                     	0000000000,00	0000059910,86	           	        	20160927	             	       
